,Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Most_Important_Issue,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank
6276,Browns,8847.0,10.0,477.3123034,7.153,75.81751733,Healthcare,826.5743578,716.8111058,772.3401700000001
6277,Purples,5812.0,14.0,572.2850127,10.187999999999999,112.5078313,Education,924.348734,882.1231752999998,537.6850981
6278,Turquoises,5293.0,11.0,180.6540771,4.707,179.35185769999998,Environment,507.76989810000003,372.6045142,372.1488582
6279,Reds,3611.0,8.0,190.761086,8.389,45.97807869,Other,,471.07562249999995,613.4059586
6281,Whites,4279.0,8.0,108.55919320000001,5.721,63.32495074,Social,463.14216330000005,409.3866242,547.072438
6282,Turquoises,6895.0,15.0,49.61537631,3.105,31.75532642,Education,463.4930699,508.020513,467.3717761
6284,Blues,6364.0,13.0,504.1941705,7.636,452.3034587,Social,687.3323178999999,444.6280401000001,964.814275
6285,Purples,8543.0,13.0,656.7507232999999,7.457000000000001,137.5906314,Healthcare,943.2639333999999,844.1051382999999,841.2187739
6287,Pinks,7800.0,7.0,233.17330809999999,2.2,66.18476353,Financial,527.8077876,657.2906202,669.8710669
6288,Blues,3884.0,14.0,566.6460536000001,10.116,513.7448874,Environment,881.7284314,714.0810289,859.9173068
6290,Turquoises,7734.0,14.0,143.20259860000002,2.266,127.5355075,Education,565.9236860000001,499.581612,372.8745627
6293,Browns,4687.0,12.0,370.54312569999996,11.312999999999999,120.7540202,Financial,750.8790102,667.2726799,715.3642977999999
6295,Greens,8346.0,9.0,255.20488999999998,1.6540000000000001,41.85999876,Social,650.6728486000001,529.0644626000001,296.0821596
6296,Turquoises,7353.0,9.0,139.43649130000003,2.647,116.36245149999999,Financial,568.1593187999999,480.86181969999996,379.8726824
6297,Violets,7727.0,14.0,722.7822236000001,8.273,61.41908935,Environment,825.9297161000001,919.5328535,990.0776955
6299,Browns,8443.0,12.0,366.8494318,7.557,118.70465549999999,Environment,804.2035132999999,573.5304911000001,691.3948667000001
6300,Whites,3338.0,9.0,281.4141968,6.662000000000001,150.0439355,Environment,541.5530956,299.3910056,307.0665353
6301,Yellows,6452.0,15.0,202.9707065,7.547999999999999,0.09595658300000001,Environment,610.7749521000001,588.5277583999999,
6304,Turquoises,8688.0,14.0,195.0027445,1.3119999999999998,45.49738972,Education,481.3953688,373.5459257,352.7271065
6305,Greys,9570.0,10.0,41.242981,2.43,98.89420917,Foreign_Affairs,504.0011405,468.1052232,525.8398446
6307,Khakis,6612.0,10.0,271.51297900000003,3.388,105.9014918,Education,371.3544332,351.17958789999994,312.858073
6308,Turquoises,8048.0,12.0,165.5611623,1.952,89.29489552,Healthcare,490.8509107,435.6325391,347.7383088
6309,Browns,3857.0,11.0,238.29105640000003,,247.5522397,Environment,582.2253951,526.6917334,722.0566669
6311,Turquoises,8949.0,13.0,118.2498976,1.051,129.0584911,Social,508.66480559999997,434.6592659,401.8238934
6312,Blues,5011.0,9.0,485.54214119999995,8.988999999999999,607.5447828,Financial,746.3191682,789.9589592,198.3348874
6313,Purples,7291.0,12.0,570.5103878,8.709,45.38231987,Financial,817.4470751,905.7919806,745.0353557
6315,Turquoises,3247.0,15.0,146.43957419999998,6.752999999999999,143.61454650000002,Environment,405.05553260000005,401.6686452,447.45438499999995
6317,Pinks,4096.0,9.0,273.2246412,5.904,15.30393136,Healthcare,422.4823933,406.8308088,255.1281417
6318,Browns,4022.0,12.0,811.968627,11.978,276.09347169999995,Healthcare,983.4505033,937.1265341,984.2406998
6319,Pinks,4330.0,7.0,267.2397818,5.67,60.35563069,Financial,516.6162245,660.1418321000001,713.2969659
6320,Turquoises,9277.0,11.0,131.43451969999998,0.723,71.40235643,Healthcare,576.4560494,472.8323007,396.60066919999997
6321,Browns,6747.0,12.0,573.5122472,9.253,331.8779988,Education,814.0208132,637.1763154,959.8802943
6322,Turquoises,6188.0,13.0,66.54959498,3.812,44.26315652,Social,565.0443245,498.6815909,485.9876398
6324,Reds,9588.0,10.0,163.2425657,2.412,77.37871458,Other,596.5682319,381.3234423,556.9085801
6325,Turquoises,5160.0,12.0,125.2036923,4.84,139.6407234,Healthcare,518.2160121000001,385.7436565,452.1499274
6326,Browns,6968.0,12.0,569.9155244,9.032,62.22507874,Financial,850.2231918,711.3738307,896.8230394
6327,Whites,8650.0,8.0,307.4635764,1.35,161.8936501,Healthcare,549.3404662,279.3220033,291.671915
6331,Turquoises,8613.0,10.0,145.41697280000002,1.3869999999999998,299.2127454,Healthcare,557.1296237,366.2767162,500.62082639999994
6332,Greys,9709.0,8.0,114.4295284,2.291,123.51620109999999,Foreign_Affairs,458.28218300000003,396.81599639999996,473.41424989999996
6333,Greys,7768.0,9.0,174.75709550000002,4.232,30.4068715,Military,422.7537114,628.9774226,589.0947686000001
6335,Turquoises,9470.0,9.0,166.4299018,0.53,82.27574817,Financial,445.51774819999997,386.91026139999997,390.72371039999996
6337,Browns,8460.0,10.0,675.6090052999999,7.54,176.682675,Social,977.9924074999999,757.4950848999999,902.0784347000001
6339,Browns,6802.0,14.0,770.0618598,9.198,66.91197152,Environment,976.5655489,874.3505661,975.1233515
6340,Khakis,4938.0,10.0,,5.062,221.6512801,Education,391.0106833,352.47762589999996,284.66220710000005
6341,Turquoises,6929.0,8.0,162.5488563,3.071,245.2099071,Financial,546.2660751,418.53618860000006,367.16465669999997
6342,Turquoises,3499.0,12.0,173.29513169999998,6.501,100.1858041,Social,450.96137989999994,454.24148719999994,340.21084229999997
6343,Turquoises,5351.0,12.0,131.8208222,4.649,56.49433184,Financial,547.4569909,462.89897790000003,382.7478045
6345,Greens,9406.0,10.0,228.5991816,0.594,176.5320581,Financial,636.8512023,492.3312717,317.0504855
6346,Whites,8900.0,6.0,128.87741090000003,1.1,230.898289,Financial,445.142066,385.0169486,519.4651486
6347,Browns,3856.0,12.0,741.463423,12.144,83.39845559999999,Social,933.0503964,855.8765373,985.3733119999999
6348,Purples,,13.0,670.1117353999999,7.968,71.50684228,Social,968.2072091,936.3863353,698.4910922
6349,Oranges,9890.0,9.0,301.8683407,2.11,34.90162594,Military,417.2148024,215.74200499999998,558.8939597
6350,Browns,9375.0,10.0,735.0047042,6.625,131.4844395,Social,909.3409578,888.8845572999999,970.5748576
6351,Violets,3925.0,10.0,354.2470063,12.075,63.94170565,Financial,616.6840133999999,783.2345347999999,677.9156562999999
6353,Turquoises,8206.0,14.0,147.5730684,,30.168039,Healthcare,488.15992570000003,427.8789175,371.7963627
6354,Greys,3149.0,7.0,120.8814672,8.851,93.91854842,Military,516.1724072,609.225521,450.80073269999997
6357,Browns,4090.0,10.0,670.5954735,11.91,43.57020413,Healthcare,960.1956482999999,756.9947195,914.5744427000001
6358,Whites,3631.0,10.0,125.51256950000001,6.369,25.49794152,Environment,447.601771,388.2976426,523.0307198
6359,Turquoises,3675.0,12.0,141.78273169999997,6.325,280.7879483,Financial,524.8608381,365.4523107,462.835487
6360,Turquoises,5910.0,10.0,199.8769767,4.09,234.8517934,Social,464.49481579999997,368.1859687,354.0025724
6361,Pinks,7199.0,6.0,203.61971730000002,2.801,14.88647482,Social,474.97635819999994,636.7131314,648.8096984
6364,Turquoises,4876.0,10.0,145.3056658,5.124,195.2144395,Social,487.32176,444.2189029,366.428042
6367,Reds,9616.0,9.0,145.2498539,2.384,40.81477141,Foreign_Affairs,584.1918382,418.39500860000004,585.7314401000001
6369,Purples,6948.0,13.0,727.6366472999999,9.052,20.37198754,Environment,,889.7425162999999,875.6713825999999
6370,Whites,6492.0,7.0,49.38079262,3.508,97.44705226,Financial,517.6672812,472.1025649,536.715977
6371,Turquoises,4174.0,10.0,113.5868338,5.8260000000000005,128.6147301,Healthcare,530.2366724999999,484.42529389999993,391.6249983
6372,Turquoises,9434.0,12.0,111.4207537,0.5660000000000001,91.80700543,Social,570.2156926,493.1378162,413.7605003
6373,Yellows,8739.0,10.0,379.87916989999997,5.261,314.2748238,Financial,670.0591391,357.6373102,191.5831757
6374,Turquoises,9797.0,13.0,109.5891281,0.203,47.19605675,Healthcare,489.4270576,452.2783424,401.9151731
6376,Greys,5877.0,10.0,119.5696348,6.122999999999999,168.67777130000002,Foreign_Affairs,478.08136030000003,464.970746,387.7974057
6379,Turquoises,8051.0,16.0,111.5670028,1.949,163.4616136,Education,570.4576192000001,433.492935,444.68517099999997
6380,Browns,9332.0,10.0,695.3331252,6.667999999999999,83.76709484,Social,862.5610837000002,843.3139103,983.9144289999999
6382,Turquoises,3194.0,11.0,96.75500713,6.806,175.1916365,Healthcare,529.2717576,512.6295273,408.647985
6383,Blues,3304.0,14.0,713.6657719,10.696,,Education,67.61794654,64.13679081,136.14857869999997
6384,Browns,7035.0,11.0,276.93759960000006,8.965,334.50147660000005,Environment,719.120377,607.6921346,630.7023283
6385,Yellows,8637.0,10.0,286.32301,5.3629999999999995,412.9992524,Social,695.3741297,529.8191273,292.82704049999995
6387,Reds,7040.0,7.0,106.8794513,4.96,190.0733032,Other,572.3705061000001,423.939963,479.9850619
6388,Reds,6758.0,10.0,49.30851486,5.242000000000001,99.01690917,Foreign_Affairs,547.4224548999999,487.5006277,505.1191898
6390,Blues,9539.0,12.0,202.1270613,4.461,528.8566422,Healthcare,519.2453218999999,610.4191239,668.2039938999999
6391,Turquoises,9209.0,12.0,164.4358685,0.7909999999999999,47.67379578,Healthcare,399.7204667,416.6872398,399.7894514
6392,Greys,7087.0,10.0,118.0906143,4.913,143.8884247,Foreign_Affairs,393.92379960000005,511.07013550000005,550.7019228999999
6393,Turquoises,3417.0,8.0,181.7998139,6.582999999999999,67.49916792,Financial,416.64651580000003,351.4373628,436.4979385
6394,Whites,4556.0,10.0,119.0477856,5.444,29.00765497,Education,436.3076563999999,401.7819049,
6396,Turquoises,4737.0,11.0,167.0555593,5.263,166.6887585,Financial,512.0852866,419.37879169999997,354.18598660000004
6397,Khakis,7284.0,6.0,258.66968560000004,2.716,115.2977922,Financial,398.2027318,367.72627880000005,302.3867791
6398,Blues,6480.0,10.0,594.2086509,7.52,760.8333026,Healthcare,804.3855829,,923.9096900000001
6399,Blues,3284.0,11.0,507.11648160000004,10.716,371.731375,Financial,918.6605942,645.0779610000001,253.3366301
6400,Violets,4399.0,15.0,804.9913351,11.600999999999999,140.17743230000002,Environment,913.5017121,982.9624039999999,993.7354554
6402,Turquoises,7492.0,12.0,150.7875353,2.508,226.17582009999998,Financial,540.1786035,365.2813521,445.4706819
6403,Browns,4261.0,16.0,468.29589189999996,11.739,58.26164478,Education,782.9318007,760.964282,766.736353
6404,Reds,7813.0,6.0,127.1452692,4.187,77.45182335,Foreign_Affairs,607.5695336,457.04543590000003,447.5631777
6406,Turquoises,7675.0,14.0,184.46334299999998,2.325,46.9066006,Healthcare,496.81055710000004,381.2396864,358.8881993
6407,Blues,9638.0,12.0,643.0287876,4.362,541.3101627,Education,48.52441396,233.28377609999998,872.1804304999999
6408,Turquoises,9300.0,13.0,119.91980819999999,0.7,37.92070624,Healthcare,479.2416058,387.31665,464.6119779
6409,Blues,7544.0,12.0,601.3128116,6.456,370.97711929999997,Financial,629.6032472,46.62581021,126.8620365
6410,Greens,9157.0,9.0,288.2642088,0.843,333.33919960000003,Financial,661.0968551,492.13162819999997,261.0812981
6411,Turquoises,9748.0,10.0,,0.252,108.40514040000001,Financial,484.88721910000004,476.88063099999994,487.5256931
6412,Turquoises,6397.0,11.0,69.27846369,3.603,135.9539756,Social,513.5799752,470.7516051,438.68425
6413,Turquoises,6263.0,10.0,131.5208056,3.737,34.0488549,Social,507.6829385,384.1175297,438.2752251
6414,Turquoises,8343.0,14.0,157.83589519999998,1.6569999999999998,143.441926,Healthcare,417.9854415,383.9175603,431.3658306
6415,Browns,8218.0,16.0,779.4757423,7.782,104.0477884,Education,958.68258,892.8226552000001,992.8317007000002
6416,Turquoises,8218.0,15.0,116.89752250000001,1.7819999999999998,77.81137897,Environment,557.0544504,507.76639040000003,398.2674897
6417,Greens,8026.0,14.0,285.19879380000003,1.974,65.58439792,Healthcare,641.9802434,518.249332,253.3283065
6419,Browns,9436.0,8.0,642.7940259,6.564,158.3276084,Financial,932.8677856,811.1283687000001,859.1779198999999
6420,Turquoises,4213.0,9.0,84.2317003,,80.2173871,Social,517.932604,421.04924810000006,476.75823099999997
6421,Browns,9432.0,8.0,836.1848117000001,6.568,71.98747395,Financial,978.4504142999999,971.3490803,998.1167382000001
6422,Yellows,3421.0,10.0,354.4709985,10.579,-124.661061,Social,660.0478445,324.0795143,237.15715930000005
6423,Turquoises,7319.0,14.0,149.6187528,2.681,119.1075956,Environment,456.8600522,439.7622824,370.01487210000005
6425,Blues,3396.0,10.0,355.9397216,10.604000000000001,642.5512223,Financial,487.1788786,813.8341573,332.5579923
6427,Violets,4843.0,12.0,600.6236362000001,11.157,205.6052698,Financial,822.1698609,847.6742591,868.8874390000001
6428,Turquoises,4849.0,14.0,95.45807405,5.151,128.35701740000002,Environment,526.9598169,433.48762089999997,437.059428
6430,Purples,8906.0,12.0,752.5594366,7.093999999999999,94.07979333,Social,990.5150775000001,908.8904769,898.1824232999999
6431,Oranges,4517.0,6.0,233.8867264,7.483,,Military,501.81732760000006,356.67311889999996,315.18359580000003
6432,Turquoises,6626.0,13.0,132.2101645,3.3739999999999997,23.26527933,Environment,483.49000650000005,389.4758897,429.35038030000004
6433,Whites,9841.0,10.0,281.3232784,0.159,96.56228689,Education,540.4019671,318.1182393,
6434,Yellows,9384.0,14.0,109.63432150000001,4.6160000000000005,333.401479,Environment,605.3022317000001,518.245518,524.4586492
6435,Browns,7188.0,12.0,371.6849841,8.812000000000001,281.99594069999995,Financial,870.6252887,505.5490272,527.492382
6436,Purples,7652.0,12.0,630.5323218,8.347999999999999,75.07596228,Environment,929.4309696,878.4232576999999,764.4917562
6439,Yellows,5037.0,14.0,206.67079809999998,8.963,-94.44293371,Education,421.1071641,309.6860941,516.4120826999999
6440,Pinks,6599.0,10.0,225.6725196,3.4010000000000002,113.7519058,Environment,561.0918238,364.68966980000005,330.0382698
6442,Yellows,5954.0,13.0,391.9847997,8.046,19.50447764,Environment,581.2777321000001,343.34879,149.99084030000003
6443,Turquoises,3246.0,13.0,214.83933140000002,6.754,336.31196760000006,Social,508.78450939999993,368.8430835,330.0687375
6444,Browns,9768.0,15.0,668.7786752999999,6.232,225.09369049999998,Education,849.8558413999999,814.9551054,975.0464065
6445,Browns,7116.0,15.0,740.2367666,8.884,115.652198,Education,944.5472812999999,901.4764018,934.9079029999999
6449,Browns,7308.0,12.0,571.9636577,8.692,24.93447543,Financial,754.7971179,631.1939557999999,994.9838386
6450,Oranges,7661.0,5.0,,4.3389999999999995,301.669717,Military,460.19858039999997,399.77446269999996,391.47274469999996
6451,Turquoises,9142.0,10.0,94.91041593,0.858,24.2843016,Social,493.2180089,407.01433849999995,482.2332222
6452,Greens,3760.0,11.0,257.83661780000006,6.24,54.00963116,Healthcare,672.5304163,514.0028856,308.90605419999997
6453,Turquoises,7913.0,13.0,147.2457235,2.0869999999999997,16.34967838,Social,537.3167204,381.2955313,421.2725296
6454,Turquoises,9468.0,14.0,148.8843804,0.532,137.5224371,Education,531.9181324,419.2456103,379.05984910000006
6456,Browns,6552.0,14.0,393.19863030000005,9.448,49.77704184,Education,883.6969026,515.7593329,584.4600098
6457,Browns,3652.0,12.0,497.13077139999996,12.347999999999999,216.5389472,Environment,911.603575,600.1092674,760.1915362000001
6461,Violets,8755.0,11.0,305.1375432,7.245,11.61861344,Healthcare,530.4679462,800.2522964,
6462,Turquoises,4670.0,14.0,65.78649664,5.33,318.84337860000005,Education,473.9089576,445.40506560000006,474.1830717
6464,Khakis,8889.0,6.0,87.22612791,1.111,12.97880147,Financial,445.3924237,,465.2985382
6465,Purples,4451.0,14.0,435.2168576,11.549000000000001,181.28859450000002,Education,854.8932668,751.6080410000001,512.5648718
6466,Turquoises,7172.0,8.0,152.75432780000003,2.8280000000000003,113.23698190000002,Financial,556.3066461,392.0455038,407.754279
6467,Browns,4442.0,10.0,430.3575642,11.558,116.3020304,Financial,767.0589904,661.4127831000001,796.3663985000001
6468,Whites,5937.0,9.0,290.29985939999995,4.063,39.6954276,Environment,495.1276306,296.31522789999997,293.20836089999995
6469,Turquoises,5673.0,12.0,147.09773080000002,4.327,16.032907199999997,Healthcare,450.0388799,409.9770274,394.9405251
6471,Turquoises,7129.0,12.0,106.0444254,2.8710000000000004,83.84810352,Social,499.02006730000005,424.7006268999999,425.3376648
6472,Blues,4512.0,11.0,501.4118875,9.488,504.1245244,Healthcare,406.93640239999996,728.2874379,936.6209951999999
6474,Browns,4987.0,9.0,824.6285241,11.013,17.03200718,Financial,972.4317979,970.4669116,985.2641386
6476,Violets,7820.0,13.0,605.2197143,8.18,179.2108355,Healthcare,832.8304623,863.3100072000001,851.4550107999999
6478,Browns,3187.0,11.0,730.6869932,12.812999999999999,322.2095482,Healthcare,991.0808507999999,833.3944355000001,926.1352255
6480,Greys,3797.0,8.0,64.62807087,8.203,318.57903730000004,Foreign_Affairs,470.19592810000006,557.2436842,496.5845267
6484,Whites,3270.0,9.0,46.89037283,,218.2863085,Environment,486.9637437,462.70989919999994,474.7371524
6485,Browns,5590.0,12.0,424.93175139999994,10.41,43.218075799999994,Financial,890.8608824999999,561.8387805,654.8248337
6487,Reds,9362.0,6.0,175.7108133,2.638,138.8996616,Foreign_Affairs,609.0550057,452.14780089999994,629.1954437999999
6489,Turquoises,8277.0,10.0,126.381091,1.723,64.97846964,Social,387.4299564,477.6386033,447.0837136
6490,Turquoises,3675.0,10.0,122.58446200000002,6.325,130.4039358,Social,464.0873791,464.1866113,388.3996633
6491,Reds,8271.0,10.0,68.09635226,3.7289999999999996,97.48181662,Foreign_Affairs,564.3370836,479.91936889999994,490.2726614
6492,Turquoises,5077.0,13.0,167.090315,4.923,87.44250642,Environment,577.5499527000001,467.0043352,355.72088060000004
6493,Yellows,7381.0,9.0,321.9797236,6.619,-41.20295055,Social,611.708587,320.5842113,257.0965031
6494,Turquoises,9010.0,12.0,140.9529315,0.99,91.4662632,Healthcare,506.4080683,397.92345869999997,403.0100764
6496,Browns,8434.0,13.0,800.2948411,7.566,26.85254914,Environment,975.4773294,953.6338126,956.7378963
6497,Whites,6554.0,9.0,270.4783808,3.446,73.16189566,Environment,515.3498850999999,307.63550539999994,310.47734510000004
6498,Khakis,4427.0,9.0,26.11788555,5.5729999999999995,105.55406529999999,Education,487.5192613,477.0711097,500.80068600000004
6499,Turquoises,,15.0,160.37121619999996,5.63,97.60154954,Environment,444.9126432,397.97047089999995,389.2106265
6500,Turquoises,8831.0,11.0,135.2105991,1.169,168.6627834,Social,577.4236268999999,448.5435838,401.817897
6503,Greys,4797.0,7.0,132.1610324,7.202999999999999,178.4136515,Foreign_Affairs,417.9172866,549.9553585,409.2617566
6506,Turquoises,9128.0,12.0,204.6735878,0.872,194.3316358,Education,561.8799872999999,348.94245930000005,376.5343606
6508,Reds,4218.0,10.0,144.704585,7.782,195.9030084,Foreign_Affairs,632.0652428,484.76558339999997,557.1498127
