,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Main_transportation_Car,Main_transportation_Foot_or_bicycle,Main_transportation_Motorcycle_or_truck,Main_transportation_Public_or_other,Occupation_Hightech,Occupation_Industry_or_other,Occupation_Public_Sector,Occupation_Services_or_Retail,Occupation_Student_or_Unemployed
5557,3,0.11111111111111116,-0.42764317201139357,-0.1897992380948239,1,-0.43291398960489813,-1,0.21845063436822154,-1,-1,1,-0.11384771564371421,-0.43976077044103357,0.5462857142857143,0.36835689416950035,-0.8712658213619877,0.39101141529996264,0.860374927525321,0.5937701650590907,0.44538304411696156,-0.7061384706297399,0.29718957481458047,0,0.1272785022929337,-0.43862275921108596,0.37978403510857817,-0.34510699558235325,-0.42698043477411973,-2.3461419858374364,-2.1570732342319445,-1.1883002424632263,1.5675737793919895,-1,-0.6480847575222659,-0.5328078410246517,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5558,9,-0.33333333333333337,0.47092105461569356,0.19842277720644394,1,0.09714167369144805,-1,-0.0015817696175742513,1,-1,1,-0.5579872376535956,0.3343831373293107,0.7925714285714285,-0.20308343229090572,0.5269615553273992,-0.19168448255858533,0.5356329003804068,-0.9435067790513693,-0.057845336495879064,-1.5718811450446346,-0.0892626307238435,0,-0.36427308145354054,0.8690797988420336,-0.18200578349034455,-0.3395639934554361,0.47469449605545927,1.3177187180550454,0.8384903396549467,-0.7025617743969615,-1.5526413214095822,-1,1.3713202291930071,0.3568933469357182,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5559,8,-0.33333333333333337,1.0244587918410046,0.9203341364597997,1,0.6071636656026729,-1,-0.050904493416686944,1,-1,-1,-0.4252451554081941,-0.47196878322931013,0.3580000000000001,-0.2839529617176822,0.3893396527151438,0.1832519714264609,0.19484319341565204,0.6886022175219195,-0.1345054267959613,-0.506793808701223,-0.09038907972243053,0,0.007990212551797559,0.014844853937009406,0.2571513537254843,-0.6489401563656172,1.0301485039964016,-1.2993246418681559,-1.0337368940243605,-0.8788015571265705,-0.7725875462091892,1,0.36161773583537066,0.26913212058270325,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5560,2,0.33333333333333326,-0.1124290776551844,-0.4104381502550861,1,-0.28894902629184677,1,0.30820062866143644,1,-1,1,0.24345380721753296,0.94490235548393,0.5388571428571429,0.1833281574723494,-0.7472396975655242,-0.631154161412577,0.6574240639492253,-0.5205939348847595,0.28908127252037796,-1.3032649693351914,0.14818548132582937,-1,-0.7170415000145302,-0.4719826857974687,-0.7472467496537787,-0.19554164060919343,-0.11067511276399836,-0.2525072978988754,0.08959944618322384,-0.1792508656848152,0.7875200041915967,1,-0.6480847575222659,0.6536895129789407,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5561,4,0.7777777777777777,1.0974633465718888,-0.19005766544314615,-1,0.6848709450375676,1,-0.18928087112305386,1,1,1,0.20344391799554762,-0.4930619884420194,-0.47057142857142853,-0.16181152067010549,0.5109896230074027,0.05043513529833041,0.1467289154837128,-0.22647379573178084,-0.25809500558781495,-0.23454768467138182,-0.1507454856209885,0,-0.14782632266943632,0.2981537162406671,0.08539572355578927,-0.8100979113821292,1.1034057906172832,0.27090137408576487,-1.0337368940243605,-0.8887396026964435,0.7875200041915967,-1,-0.6480847575222659,-0.2457090107115325,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5562,9,-0.11111111111111116,-0.2340960858786008,-0.27500278124263644,1,-0.3498926724329433,1,0.1989949339954503,1,1,-1,-0.012065963485604625,-0.10747778187405221,-0.42400000000000004,0.27658887067670274,-0.5299836844519432,-0.1898852017677387,0.24389309599342712,0.07265657723971075,0.36857985974382446,-0.28385448269011976,0.1760461394609957,0,-0.42357007461104734,-0.6312323132802852,-0.2630249930485585,-0.02732798079140286,-0.2327633155282978,0.7943100460704051,0.8384903396549467,-0.8278767993026512,-1.5526413214095822,1,0.36161773583537066,0.12583717164452315,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5563,9,0.7777777777777777,-0.7239438179107885,-0.5426444029397546,-1,-0.5268771611294598,-1,0.027578490135190706,1,1,1,-0.9945149630225729,-0.7308950475904368,-0.692,0.03129264022387899,-0.3655207608006016,-0.1187465746262721,0.3062405737646716,0.07366463714994431,0.15613301631320364,-0.5219185933695475,0.010761245568155636,1,-0.33228942033097114,0.551209426206348,-0.13988315741893215,0.8534139251368498,-0.7243068322762345,1.3177187180550454,1.5873812331266695,-0.9205230534253086,-1.5526413214095822,-1,-0.6480847575222659,0.0503932000641971,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5565,4,0.11111111111111116,-0.22690510593901478,-0.058491126798493394,1,-0.34647859631923567,-1,0.01809909923877753,1,-1,-1,-0.6663323761659884,-0.09859392414558477,0.14714285714285724,0.05993188580405117,0.3983470491689851,0.26048954734094504,0.28062676629069294,-0.44428094689454756,0.18150868879228063,-0.8885433737297335,0.06731898954198037,1,0.034671054373758586,-0.36499190734751863,0.28518711968498206,-0.7244796135604381,-0.22554744114787562,-0.2525072978988754,-1.7826277874960834,-1.1713188671374721,-0.7725875462091892,-1,-0.6480847575222659,-0.10630406336954153,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5566,2,0.7777777777777777,-0.9289368033451453,-0.7444817752659498,-1,-0.5684257144374409,-1,0.39941155561655267,1,1,-1,-0.4229926039544538,-0.19431259288043745,0.44885714285714284,0.2767239210736938,-0.25613735114671254,-0.5726837499450285,0.7451459983478796,0.712344624363727,0.3686939066641339,-1.2079788259247468,0.23805926808602007,1,-0.6915035095982074,-0.7048814129624834,-0.6971173548385557,-0.5168931636834027,-0.9300094748827143,-0.7759159698835156,-1.0337368940243605,-0.18347500281883877,-0.7725875462091892,1,-0.6480847575222659,0.7349709745763691,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5567,1,-1.0,-0.22183563831533717,1.0201891891449406,1,-0.12405096165092597,1,1.368821632453314,-1,1,1,0.7648618541140149,0.38763101110004694,-0.7851428571428571,0.6761716421660496,0.47613359638092834,1.6173875425778308,0.15671998249232044,0.008895313609798228,0.693611743647791,1.913474233924064,1.2281735707580266,1,1.862744992198868,-0.27416627743321953,1.7171149959546415,0.9768868024298489,0.1687190660477263,0.27090137408576487,1.2129357863908081,1.1371198482088745,0.7875200041915967,-1,3.3907252159082804,2.092223784211563,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5568,7,-0.7777777777777778,-1.0949130717100934,1.3405360330420093,-1,0.13146905472390635,-1,2.3086745501494907,-1,1,-1,-0.39755770441067406,0.1487640876792069,0.35857142857142854,2.646480470349071,-0.9955262106358981,1.7273221186709198,0.9209172167569091,-0.4507761598630179,2.041317348126221,0.7025839733780042,2.3991905909099396,0,1.5277497807098939,-0.5088757485850992,1.5005974439424066,0.7889109501548477,0.5174976461216455,-0.7759159698835156,0.08959944618322384,1.4091607567521065,0.0074662289912037555,1,2.381022722550644,1.4173985121496326,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5570,1,0.5555555555555556,-0.8326323523804959,-0.2239142946140797,0,-0.5512959694840568,-1,0.6915464176450108,-1,1,-1,-0.9875791504695725,0.07901157068100217,0.09171428571428564,0.5827302681076869,0.7143745932322116,2.0871912229414593,-0.017462357907362946,0.3369130548621917,0.6197033077413927,0.9851149509823063,0.8742932536212789,0,2.8055353792460274,0.5384783122716947,2.2660224031277756,0.5744467631698271,-0.833371631319981,0.27090137408576487,1.2129357863908081,0.6674429688486474,1.5675737793919895,-1,-0.6480847575222659,0.38831344619873037,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5571,2,-1.0,-0.4915480319536298,-0.5229088272782808,-1,1.0977886351263813,-1,0.44226333293056197,1,1,-1,0.039400981019126924,0.8512244481222122,-0.9845714285714285,0.296923486970055,0.959296664434075,-0.47457546311090937,0.9976833346076863,-0.04270219488871074,0.38571746418117264,0.30964206769493396,0.2827998804482945,1,-0.632824083732489,-0.24046376420719417,-0.5893665888937237,-0.18186854394592633,-0.49110652437967617,0.7943100460704051,1.5873812331266695,-0.23730655686145485,0.7875200041915967,1,3.3907252159082804,0.7852750497519095,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5573,5,-0.33333333333333337,-0.8420734901347992,-0.6745026922263385,0,-0.5531624863701671,1,0.6008071857080696,1,1,-1,0.36963788438305545,-0.5317323465659597,0.18285714285714283,0.2745425036055876,-0.09653874128030637,-0.3935804211921492,0.6221805271915071,-0.5026815939442052,0.36685140185324555,-0.32136394866756446,0.37859918458207026,-1,-0.5763619498001499,0.9406359829621065,-0.4936479474380242,0.8372326067375677,-0.842845453141673,-2.3461419858374364,-0.659291447288499,0.009739011962537566,-0.7725875462091892,1,-0.6480847575222659,1.208770641250733,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5574,1,-0.11111111111111116,-0.42584577208544566,0.45722878738627576,-1,-0.43222168045165676,-1,1.2424473222630366,-1,-1,1,0.448191181531993,0.4633258216994336,0.4405714285714286,1.0576915153917428,-0.7222536692857928,2.3149390126159606,0.23222664809308502,0.5644102380920173,0.9837606117830379,0.6157677093818216,1.3717968687257074,1,3.1362429987147364,0.6034599185745482,2.442030056234188,-0.669162240560153,-0.4251768124994309,-0.2525072978988754,-0.2848460005526376,1.1031209376787514,-0.7725875462091892,-1,-0.6480847575222659,1.012559307008996,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
5575,5,-1.0,-0.5069922115902321,-0.2533772567126497,0,-0.4620071587612193,1,0.23135579009388166,-1,1,1,-0.16418064958979717,0.45437435300467044,0.7111428571428571,-0.32539049845088197,0.0004747280978674162,0.29380791020862995,-0.19346153736433158,-0.031223496604686596,-0.17439897519383873,-0.8806784857022046,0.07495850969223646,1,0.1372065296524517,-0.9886868978227854,0.3896899643270895,-0.30475579680582054,-0.5066041698071303,-1.2993246418681559,-1.0337368940243605,-0.28681800007046915,-0.7725875462091892,-1,-0.6480847575222659,1.0333579056879738,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5576,5,0.5555555555555556,0.07051357870483609,0.3682975437854895,1,-0.18459060467090174,-1,-0.6735434080135325,-1,1,-1,0.34666443376453326,-0.7899236619800472,0.42314285714285704,-0.6252804728454816,-0.5732300758378429,0.4896762651478137,0.4291767199362828,0.6839786437259139,-0.47698878444614473,-0.5757628267887827,-0.5128423169885207,1,0.42916810156191826,-0.484635602197493,0.6637206897781982,-0.7346561343095646,0.07290086537929291,-1.2993246418681559,-1.0337368940243605,-0.14135784240893187,0.7875200041915967,-1,0.36161773583537066,-0.8709832398382905,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5577,9,-0.7777777777777778,-1.0039735723105077,-0.7262065615461182,-1,-0.5788375144411737,1,0.14145962122557545,1,1,1,-0.3188386740124569,-0.15780374728704716,0.5154285714285713,0.07860079010868314,0.3015728803800344,-0.14309029267341417,-0.923734690908658,0.18437634439052886,0.19796536614024854,-1.2784603224791393,0.08775818159042588,1,-0.35951971890790807,0.10613667470428045,-0.17567919281752814,-0.6704661256467872,-1.0053060107939351,0.7943100460704051,1.2129357863908081,-0.8512506147306343,2.3476275545923824,1,-0.6480847575222659,0.27510182412343237,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5579,1,-0.5555555555555556,-1.1116645171640922,1.8183157446379699,0,-0.5892880399753824,-1,2.378433287500096,-1,1,-1,-0.1301492542066799,0.25732501527677965,0.43914285714285706,2.3319532390786173,-0.8897158798672828,2.42215909069967,-0.9794116638908205,0.988899728382781,1.8474548192908533,0.617280187848654,-1.7818107157048697,0,2.948401844363166,0.4687567353476816,2.342961115830886,0.07155662275865371,-1.1133697667584905,-0.2525072978988754,0.8384903396549467,1.959717292364231,1.5675737793919895,-1,-0.6480847575222659,1.925039262966587,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5581,4,0.33333333333333326,-0.5097290380385948,-0.49038968927430876,-1,-0.46295932521302224,-1,-0.5312436259019894,1,1,1,0.7601917361273332,0.09207390975026408,-0.5891428571428572,-0.5507489890912093,-0.22981061130611347,-0.4751821877060336,-0.6976263610029041,0.8896599413222404,-0.39933550779972515,-0.10901197192428841,-0.5426798497340651,-1,-0.5450085621955847,0.5157704050649059,-0.44327263122860316,-0.6010153085056504,-0.5093504705541433,-0.2525072978988754,-1.7826277874960834,-0.2805063226136175,0.0074662289912037555,-1,-0.6480847575222659,-0.39786375478719943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5582,12,-0.33333333333333337,-1.2049345514255434,-0.8375980400667328,-1,-0.5942846772987241,1,0.4845983653021356,-1,-1,-1,0.7289350538573247,-0.9801945157438403,-0.23028571428571432,0.3834889139024192,-0.15406820817035483,0.48754055713022537,0.9116011638440324,0.9517865631456541,0.4579171279668293,0.34926900352594425,0.46889941247909495,0,0.23665962732128024,0.04525616470652283,0.48662164210710845,0.8621337073568196,-1.2069626889185676,-0.7759159698835156,-1.0337368940243605,-0.8532899136739767,1.5675737793919895,1,-0.6480847575222659,0.5367006751787119,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5583,4,-1.0,0.1026220328083545,-0.219715648115642,1,-0.16469824611157147,-1,-0.4677471816745848,1,-1,-1,0.7020194696548427,0.8961580313949449,0.5231428571428571,-0.36255354064292805,-0.013745941978988374,-0.5396632982849268,-0.9768982894348663,0.33942446822592,-0.2105452687198043,-1.2866277062000342,-0.45648071926804634,0,-0.6094971198823359,-0.027416227135581228,-0.5489777676275859,0.47434967006123174,0.10512047475617396,-0.7759159698835156,-2.1570732342319445,-0.24454624257606783,-1.5526413214095822,-1,1.3713202291930071,-0.5124833247483872,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5585,6,-0.33333333333333337,-0.4570240016831204,0.036538869850706174,0,-0.4440215610730445,-1,0.7546303213908144,-1,-1,-1,0.4881457976640944,-0.7610578761573737,0.07885714285714296,1.0437419857811416,0.7019371155756597,1.2282970288516544,-0.47657015783222234,-0.6889769751898361,0.9734568244363093,-0.8162469030151424,0.9339783114257516,1,1.1140424456212366,-0.21855334929454018,1.212263295787413,0.9781121057319746,-0.4564629765271368,0.27090137408576487,-0.659291447288499,-0.22021082930125363,1.5675737793919895,-1,-0.6480847575222659,0.03219153444104632,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5586,3,-1.0,0.3557075714685982,0.7015470347244697,1,0.008574801349927663,-1,0.6807195194904676,-1,1,1,-0.28178909985820666,-0.4009373869701983,0.8022857142857143,0.9255478104276277,-0.5356512957995423,0.8206788470892288,-0.23018018360418802,0.38099775352164444,0.8852606611125711,-0.9771746118861151,0.7974662770556432,1,0.5520054125564852,-0.20803019780669008,0.7705168091799334,-0.8303599103409235,0.3590821598420718,-2.3461419858374364,-0.659291447288499,-0.6163987314540392,0.0074662289912037555,-1,-0.6480847575222659,0.12045435221409186,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
5587,1,-0.7777777777777778,0.3811026301591951,1.0129150888015879,-1,0.027575775576154038,-1,1.5182225824068036,-1,1,1,0.5832879054083346,0.7929012390138157,0.5857142857142856,1.115781404994648,0.2400087713960064,1.2614331167413606,0.3459378355298064,-0.4111171027597468,1.0264363374506007,0.46209989715164485,1.401396971366998,-1,1.148585593212065,-0.9463337517936999,1.237363233238706,-0.13482117314028974,0.3845651332318266,-0.7759159698835156,0.08959944618322384,0.8047214046849626,2.3476275545923824,-1,-0.6480847575222659,1.8747853427540189,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5588,9,0.7777777777777777,0.3326573754691063,0.17871121320243288,-1,-0.00841679005528152,-1,0.03591871627860939,1,1,-1,0.9258247476683923,0.4291431182089238,0.6368571428571428,0.019204990573367182,0.420102118003959,-0.0584801682999656,-0.0048315914644699864,0.2874583297015656,0.14537491242664619,-1.4070209921598975,0.020245393035402487,0,-0.27704641997501805,-0.8815882621807144,-0.06945183906723325,0.4389582817272195,0.15629778098633448,-0.7759159698835156,0.46404489291908524,-0.9793620135941644,1.5675737793919895,1,-0.6480847575222659,0.07667639691875418,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5589,1,0.11111111111111116,0.4988021927393099,1.7363414763149658,1,0.11948523217810171,-1,2.248378262001449,-1,1,1,-0.7563229219070119,0.5329995915956771,-0.7765714285714286,2.358599109778994,0.5750609151480626,2.239199452323291,0.21919049722114958,0.26085172158771,1.8641315761669905,1.9043993631230696,2.42332143116387,1,2.560975838749623,-0.2135836700268272,2.13088266729201,0.021330630893384273,0.502672155339715,0.27090137408576487,1.2129357863908081,1.848477050233202,0.0074662289912037555,1,0.36161773583537066,1.934336239228675,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5590,1,0.11111111111111116,0.42166315929169196,0.9076973778146972,-1,0.05853449736773859,-1,0.5588393368029544,-1,-1,1,-0.3832552292699061,0.15515520535497251,0.40514285714285725,0.33837219983813505,-0.13635324345709743,0.9293432223039896,0.23431483600174352,-0.14170453644417913,0.42043857797314066,0.6532771753592668,0.559526972545356,0,0.8272826514915331,-0.6398139028677285,0.9954098553751712,0.527004722699759,0.42526607701139263,0.7943100460704051,0.46404489291908524,-0.42468347609550045,-0.7725875462091892,-1,-0.6480847575222659,0.6953896829650386,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5591,10,-0.33333333333333337,-0.01447145606986184,0.7136772733470191,-1,-0.23497021679989108,-1,1.8765212454854165,-1,-1,-1,0.4305553429774345,0.522858458749502,0.3434285714285714,2.088531801892221,-0.4505586401438495,1.708873699898041,-0.633928499077727,-0.7873808427739747,1.6927993834776323,0.7186162451264284,1.9736281098402784,1,1.6424911342140365,0.6601623851312921,1.5762918411839573,0.8336604449609504,-0.01237837577457922,-0.2525072978988754,0.08959944618322384,0.9773955644249697,0.0074662289912037555,1,-0.6480847575222659,1.1789447043878498,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
5592,2,-0.11111111111111116,-0.34815017656015423,-0.46955756014813027,-1,-0.4008855128641359,-1,0.2732080321201991,1,1,1,-0.8562602132562238,0.03655535651316133,-0.06914285714285717,0.1802167270963594,0.941963774002256,-0.5307004749908278,-0.7529006957894835,-0.4579644513688673,0.28640289346218883,-0.6595541338513005,0.14110381784291504,1,-0.6570990528231584,0.710232212356904,-0.6327999470403527,-0.4755387017403204,-0.34721224562056013,1.3177187180550454,1.2129357863908081,-0.33305952898885566,-1.5526413214095822,1,2.381022722550644,0.545349072085122,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5593,1,0.33333333333333326,-0.9214069741841318,-0.4719684486723344,-1,-0.5672389775404926,1,1.1102590421947933,-1,-1,1,0.6634984550311172,-0.7593044958976143,-0.17628571428571427,1.0851587954207416,-0.8250840624335356,1.398986074800402,0.24811291583984119,-0.4291953171888201,1.0039858303649019,1.2688559113600741,1.175860213182266,0,1.3772323866961755,0.3998669390512277,1.3986420305712155,-0.7750492559883848,-0.9224535786602529,0.27090137408576487,-0.2848460005526376,0.17097603259850133,0.7875200041915967,1,-0.6480847575222659,0.8421694281157489,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5595,10,-1.0,-0.6581257657562163,-0.22764860762983125,0,-0.5094679484716045,1,0.37233065204654364,-1,1,1,-0.7052960076111146,-0.40932765603921994,-0.022571428571428576,0.37496567776477374,0.39596324114422177,0.9953228148288561,0.20271145751632558,0.5914366625203713,0.4508616534593285,1.1061132283289024,0.472608482640478,-1,0.9155768107611889,0.674608210631221,1.0638899948415583,0.32756102145352606,-0.6582609272260295,-0.7759159698835156,0.08959944618322384,-0.5916493415223683,0.0074662289912037555,-1,0.36161773583537066,0.14389868798531388,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5596,0,0.33333333333333326,3.0142771015618557,0.7203611700629999,-1,3.595867439874331,-1,-0.31482374284993175,1,-1,-1,-0.2852095198889192,-0.5514271175897572,0.9205714285714286,-0.47469850021546345,0.967218858359554,-0.8270636247075808,0.4292313456690289,0.9869286625474476,-0.32184152223506585,-0.4974164422068616,-0.44346552464660005,1,-0.7683522761799416,-0.31115126033115825,-0.855452399695204,-0.5550624463484799,3.02685528842836,0.7943100460704051,0.08959944618322384,-0.06793925351459772,1.5675737793919895,-1,0.36161773583537066,0.12147031672853222,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5597,0,1.0,1.792509496957621,-0.5084127911230011,0,1.546555785201448,-1,0.3546735815998139,1,1,-1,0.3686457974350401,-0.35409221309644323,0.5325714285714285,1.7698464023576308,-0.5485426352737058,-1.0794281346297467,0.4563869670709617,-0.6279355040062637,1.483600773424218,-0.08662729061516819,0.6063202598116267,1,-0.9707314293759209,-0.4877573492202252,-1.5302802429305866,-0.3146443877410139,1.800858094981239,0.27090137408576487,0.08959944618322384,1.4151684819047765,0.7875200041915967,-1,0.36161773583537066,-1.5908098453455861,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
